"z","shelter","eggs","with_eggs","ground","ceiling","heatmat","move","room","tank#","tank_size","temperature","researcher","time","start_time","x","y","Date","ID","SVL","Weight","Sex"
"1","0","1","0","0","0","0","0","R002","11","l","24.38","BS","m","10:00",NA,NA,"25/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.24","BS","m","10:15",NA,NA,"25/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.23","BS","m","10:30",NA,NA,"25/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.23","BS","m","10:45",NA,NA,"25/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","24.2","BS","m","08:00",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.19","BS","m","08:15",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.07","BS","m","08:30",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.05","BS","m","08:45",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.06","BS","m","09:00",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.2","BS","m","09:15",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.12","BS","m","09:30",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","1","R002","11","l","24.21","BS","m","09:45",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.13","BS","m","10:00",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","1","R002","11","l","24.15","BS","m","10:15",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.22","BS","m","10:30",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.17","BS","m","10:45",NA,NA,"28/02/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l",NA,"BS","a","11:30",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","11:45",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","12:00",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","12:15",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","12:30",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","12:45",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","13:00",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","13:15",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","1","R002","11","l",NA,"BS","a","13:30",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","13:45",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","14:00",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l",NA,"BS","a","14:15",NA,NA,"01/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","24.81","BS","a","11:30",NA,NA,"07/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.74","BS","a","11:45",NA,NA,"07/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.74","BS","a","12:00",NA,NA,"07/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.6","BS","a","12:15",NA,NA,"07/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.44","BS","a","12:30",NA,NA,"07/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.4","BS","a","12:45",NA,NA,"07/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.32","BS","a","13:00",NA,NA,"07/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.26","BS","a","13:15",NA,NA,"07/03/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","1","R002","11","l","24.23","BS","a","13:30",NA,NA,"07/03/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.23","BS","a","13:45",NA,NA,"07/03/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.22","BS","a","14:00",NA,NA,"07/03/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","0","R002","11","l","24.1","BS","a","14:15",NA,NA,"07/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","24.23","BS","m","08:00",NA,NA,"11/03/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","1","R002","11","l","24.23","BS","m","08:15",NA,NA,"11/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","1","R002","11","l","24.21","BS","m","08:30",NA,NA,"11/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.19","BS","m","08:45",NA,NA,"11/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.18","BS","m","09:00",NA,NA,"11/03/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","1","R002","11","l","24.21","BS","m","09:15",NA,NA,"11/03/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","1","R002","11","l","24.14","BS","m","09:30",NA,NA,"11/03/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","24.21","BS","m","09:45",NA,NA,"11/03/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","24.22","BS","m","10:00",NA,NA,"11/03/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","24.23","BS","m","10:15",NA,NA,"11/03/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","24.22","BS","m","10:30",NA,NA,"11/03/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","24.29","BS","m","10:45",NA,NA,"11/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","24.57","BS","m","08:00",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.46","BS","m","08:15",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.52","BS","m","08:30",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.46","BS","m","08:45",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.49","BS","m","09:00",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.44","BS","m","09:15",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.4","BS","m","09:30",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.4","BS","m","09:45",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.4","BS","m","10:00",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.4","BS","m","10:15",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.4","BS","m","10:30",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.47","BS","m","10:45",NA,NA,"14/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","25.42","BS","a","11:30",NA,NA,"18/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.29","BS","a","11:45",NA,NA,"18/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.15","BS","a","12:00",NA,NA,"18/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.09","BS","a","12:15",NA,NA,"18/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.09","BS","a","12:30",NA,NA,"18/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.02","BS","a","12:45",NA,NA,"18/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.91","BS","a","13:00",NA,NA,"18/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.91","BS","a","13:15",NA,NA,"18/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.79","BS","a","13:30",NA,NA,"18/03/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","1","R002","11","l","24.74","BS","a","13:45",NA,NA,"18/03/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","1","R002","11","l","24.69","BS","a","14:00",NA,NA,"18/03/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","24.69","BS","a","14:15",NA,NA,"18/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.53","BS","m","08:00",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.54","BS","m","08:15",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.57","BS","m","08:30",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.57","BS","m","08:45",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.46","BS","m","09:00",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.48","BS","m","09:15",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.45","BS","m","09:30",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.4","BS","m","09:45",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.4","BS","m","10:00",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.28","BS","m","10:15",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.1","BS","m","10:30",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","23.89","BS","m","10:45",NA,NA,"22/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","25.16","BS","a","11:30",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","25.08","BS","a","11:45",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.98","BS","a","12:00",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.92","BS","a","12:15",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.9","BS","a","12:30",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.79","BS","a","12:45",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.82","BS","a","13:00",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.8","BS","a","13:15",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.73","BS","a","13:30",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.74","BS","a","13:45",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.65","BS","a","14:00",NA,NA,"24/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.58","BS","a","14:15",NA,NA,"24/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","25.65","BS","a","11:30",NA,NA,"30/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.6","BS","a","11:45",NA,NA,"30/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.47","BS","a","12:00",NA,NA,"30/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.35","BS","a","12:15",NA,NA,"30/03/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","1","R002","11","l","25.23","BS","a","12:30",NA,NA,"30/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","1","R002","11","l","25.13","BS","a","12:45",NA,NA,"30/03/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","1","R002","11","l","25.09","BS","a","13:00",NA,NA,"30/03/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","1","R002","11","l","25.09","BS","a","13:15",NA,NA,"30/03/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","25.09","BS","a","13:30",NA,NA,"30/03/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.97","BS","a","13:45",NA,NA,"30/03/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.92","BS","a","14:00",NA,NA,"30/03/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.92","BS","a","14:15",NA,NA,"30/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.65","BS","m","08:00",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.57","BS","m","08:15",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.57","BS","m","08:30",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.57","BS","m","08:45",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.56","BS","m","09:00",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.55","BS","m","09:15",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.55","BS","m","09:30",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.5","BS","m","09:45",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.52","BS","m","10:00",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.44","BS","m","10:15",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.4","BS","m","10:30",NA,NA,"31/03/2022",17,14.389,79,"M"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","11","l","24.4","BS","m","10:45",NA,NA,"31/03/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","25.4","BS","a","11:30",NA,NA,"04/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.26","BS","a","11:45",NA,NA,"04/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.14","BS","a","12:00",NA,NA,"04/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.01","BS","a","12:15",NA,NA,"04/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.92","BS","a","12:30",NA,NA,"04/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.9","BS","a","12:45",NA,NA,"04/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.76","BS","a","13:00",NA,NA,"04/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.72","BS","a","13:15",NA,NA,"04/04/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","1","R002","11","l","24.64","BS","a","13:30",NA,NA,"04/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","1","R002","11","l","24.57","BS","a","13:45",NA,NA,"04/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.57","BS","a","14:00",NA,NA,"04/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.48","BS","a","14:15",NA,NA,"04/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","25.92","BS","a","11:30",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","1","R002","11","l","25.78","BS","a","11:45",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.71","BS","a","12:00",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.61","BS","a","12:15",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.53","BS","a","12:30",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.43","BS","a","12:45",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.33","BS","a","13:00",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.2","BS","a","13:15",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.14","BS","a","13:30",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.11","BS","a","13:45",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.03","BS","a","14:00",NA,NA,"05/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","24.93","BS","a","14:15",NA,NA,"05/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","24.79","BS","m","08:00",NA,NA,"13/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.86","BS","m","08:15",NA,NA,"13/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.81","BS","m","08:30",NA,NA,"13/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.74","BS","m","08:45",NA,NA,"13/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.73","BS","m","09:00",NA,NA,"13/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.67","BS","m","09:15",NA,NA,"13/04/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","1","R002","11","l","24.69","BS","m","09:30",NA,NA,"13/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","1","R002","11","l","24.64","BS","m","09:45",NA,NA,"13/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","24.69","BS","m","10:00",NA,NA,"13/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","1","R002","11","l","24.62","BS","m","10:15",NA,NA,"13/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.68","BS","m","10:30",NA,NA,"13/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.62","BS","m","10:45",NA,NA,"13/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","25.9","BS","a","11:30",NA,NA,"14/04/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","1","R002","11","l","25.74","BS","a","11:45",NA,NA,"14/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","1","R002","11","l","25.61","BS","a","12:00",NA,NA,"14/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.61","BS","a","12:15",NA,NA,"14/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","1","R002","11","l","25.55","BS","a","12:30",NA,NA,"14/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","1","R002","11","l","25.44","BS","a","12:45",NA,NA,"14/04/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","1","R002","11","l","25.41","BS","a","13:00",NA,NA,"14/04/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","0","R002","11","l","25.19","BS","a","13:15",NA,NA,"14/04/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","0","R002","11","l","25.24","BS","a","13:30",NA,NA,"14/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","1","R002","11","l","25.16","BS","a","13:45",NA,NA,"14/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","1","R002","11","l","25.09","BS","a","14:00",NA,NA,"14/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.08","BS","a","14:15",NA,NA,"14/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","24.92","BS","m","08:00",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.92","BS","m","08:15",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.92","BS","m","08:30",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.92","BS","m","08:45",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.92","BS","m","09:00",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.87","BS","m","09:15",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.77","BS","m","09:30",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.77","BS","m","09:45",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.77","BS","m","10:00",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.84","BS","m","10:15",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.78","BS","m","10:30",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.75","BS","m","10:45",NA,NA,"18/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","24.32","BS","m","08:00",NA,NA,"19/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.25","BS","m","08:15",NA,NA,"19/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.54","BS","m","08:30",NA,NA,"19/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.62","BS","m","08:45",NA,NA,"19/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.74","BS","m","09:00",NA,NA,"19/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.74","BS","m","09:15",NA,NA,"19/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.74","BS","m","09:30",NA,NA,"19/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","1","R002","11","l","24.75","BS","m","09:45",NA,NA,"19/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.79","BS","m","10:00",NA,NA,"19/04/2022",17,14.389,79,"M"
"2","1","1","0","0","0","0","0","R002","11","l","24.92","BS","m","10:15",NA,NA,"19/04/2022",17,14.389,79,"M"
"2","0","1","0","0","0","0","1","R002","11","l","24.92","BS","m","10:30",NA,NA,"19/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","1","R002","11","l","24.92","BS","m","10:45",NA,NA,"19/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0",NA,"R002","11","l","25.23","BS","m","08:00",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.09","BS","m","08:15",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.09","BS","m","08:30",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.09","BS","m","08:45",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.09","BS","m","09:00",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.09","BS","m","09:15",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","25.06","BS","m","09:30",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.93","BS","m","09:45",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","1","R002","11","l","24.94","BS","m","10:00",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","1","R002","11","l","24.92","BS","m","10:15",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.92","BS","m","10:30",NA,NA,"26/04/2022",17,14.389,79,"M"
"1","0","1","0","0","0","0","0","R002","11","l","24.92","BS","m","10:45",NA,NA,"26/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0",NA,"R002","11","l","25.99","BS","a","11:30",NA,NA,"28/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.95","BS","a","11:45",NA,NA,"28/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.93","BS","a","12:00",NA,NA,"28/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.78","BS","a","12:15",NA,NA,"28/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.74","BS","a","12:30",NA,NA,"28/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","0","R002","11","l","25.58","BS","a","12:45",NA,NA,"28/04/2022",17,14.389,79,"M"
"2","1","1","1","0","0","0","","R002","11","l","25.44","BS","a","13:00",NA,NA,"28/04/2022",17,14.389,79,"M"
